@relation twitter
@attribute Text string
@attribute class-att {in,out}

@data
"Shouny talking about he Bored Nigga It 33 In The Am",out
"It don run in our blood",out
"Looking back not sure can say that would change thing",out
"Can wait to go home and smoke",out
"How To Automatically Setting Up GoDaddy Email On Apple Mobile Device Setting Up GoDaddy Email on iPhone iOS t.co hp6LovUfRV",out
"@kandycelauren Backtrack what causes said acidosis state BACK backtrack What in tarnations is an acidosis state",out
"Blonde girl o.O",out
"my grammar and spelling is so poor sometimes you wouldn believe me if told you got an in english literature and language at level",out
"Lanjuttt ? with Ely at BlackBall [pic] t.co THGspZOK3o",out
"get high off the memories ?",out
"what to do at 34 AM",out
"Lets kick the ball baby with Adi and Abyan at Adidas Sunter [pic] t.co y9mVDa5HrO",out
"Ngefloat refresh with @dwMHRZ and MrMrsWendy at Floting Market Lembang [pic] t.co C1CDH8Uw7O",out
"Seen been in the studio trying to get wit you baby",out
"@PhieKirby bless him",out
"@special1004 are you in love with someone",out
"Following following following to you Maps by @maroon5 at @jcoindonesia t.co 9hRpAAwzlY",out
"With @namiraFL at Botani Square t.co Hy7Z7CBvr9",out
"Go follow @fatimahhatta lagiOn #FJM PROMBACK*2",out
"am on my phone",out
"In out hit the spot",out
"australia coming to Australia for month Which mobile provider should use t.co ktZxkVdICb",out
"Kicking back at People By Crystal Abu Dhabi last Thursday night It was epic Can wait for KID… t.co c2PCMScntZ",out
"@CoachAustinXXX would love to squeeze the bulge",out
"TBH don even like Whataburger was just really hungry",out
"With Muhammad Kafi and @zhafarinashm at @mcdonalds_id t.co z3GlJ1lODr",out
"@Chad_GOE am bless cuzz jus been on ma grind how you been",out
"“@JaidaImHi Why do keep waking up in the middle of the night like this ??”sleeping too early ?",out
"That the way the #IceBucketChallenge has to go t.co Ue5AVibtYv thanks to @SirPatStew to show what engagement realy means",out
"@Goldkin so have discovered Which is good because basically finished it in two days",out
"selfie game scronnnnnggg",out
"Will Never Let You Down by Rita Ora at Sabar Palace t.co 1CJ1xxTyah",out
"@binnxxx Lol im fucked idk how gonna wake up on Monday got AM class monday?",out
"right back at ya @Silver761 @CapeTownRedBus @CapeCalendar @capecore @CapeTalk567 @CapeTown @SouthAfrica @allcapetown",out
"my throat is on 10 rn",out
"@lukethomas1989 they re not the same when you re working either",out
"Being aware ain easy",out
"Fabtech recipe of Gelato is the best *3* nom nom nom nom",out
"#Fact On average Google has acquired one company each week since 2010",out
"#Noida #Database #Job Oracle SCM Demantra Demand Driven Planning at Accenture t.co MwHWprkWOR #Jobs #TweetMyJobs",out
"Cool guess",out
"Poor decisions",out
"Fucking bad night",out
"Styletag Free for mobile Nice app Luv it t.co V3suR83sRR t.co ws4LVFS7M1",out
"Lol wow",out
"don even know what freaking happened",out
"@BestLyricsSwift haha someone sold one xD #Mofasa #Greece",out
"@AvarLestrange all of triangle Stirling group are here Just",out
"miss having long evening nap on sunday?",out
"“@cheyenne_043 @FemaleTexts When you re texting in class t.co 9TyvudE4Bw hahah @LittlePandaaahx you know ????” lekker ?",out
"Beach Time Ocean View Residence t.co llaYFsVMgr",out
"#vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos boobs",out
"Boy bye go back to your bae ??",out
"#vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos cock",out
"think Sarah got little but too drunk tonight",out
"#vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos shit",out
"#vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos they",out
"“@linduhx @xreynna goodluck snigga?” chank youuu ?",out
"People very down on @Arsenal but 2nd game of the season and we came back well Vs Everton Was way off pace though no question about that",out
"When someone says my hair is poppin t.co ONMyJ57iMB",out
"“@_katalina22 ??? #lastnight t.co pvC1gw6r7c” betfriend ???",out
"Look whats in the mind not what in the brain",out
"We Are So Proud Of KathNiel t.co R9usILf0FG",out
"@AllyMakeUp found you gorgeous xx",out
"#vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos #vote5sos better",out
"@HalloftheElders Thanks for the follow Have awesome #Sunday <3",out
"#UK2015 Election Poll YouGov Lab PES 36% Con ECR 34% UKIP EFDD 14% LibDem ALDE 8% GREEN 5% SNP PC GREEN 3% BNP 0%",out
"@Charlitxo it actually is ????",out
"You are sun in my eye",out
"Yeah definitely the whitest out of all my cousins HAHAHA t.co FK4gxXK6XX",out
"Considering we have had tough away games it shouldn be all doom and gloom Great goal from Giroud We do need more options upfront tho",out
"@nellymontess never",out
"damn feels",out
"Im so sorry for betraying you ??? swear ve tried to find you here ???",out
"@kendra_asu17 got hit me up???",out
"It four thirty Still can sleep Fuck",out
"Truths",out
"My new apartment faces the dorms and dear lord the freshmen really need to stop being dumb 2nd time an ambulance has been here this weekend",out
"@petewrites Guess where am",out
"folback @AnggianiDita",out
"With Tania and and the others at Potato Corner t.co UjyoBErgxC",out
"All im saying is that they could ve give this work when we had the three day weekends",out
"Find it funny how last year was straight at gay pride and now look Oh god? guess lot can happen in year??",out
"my snap chat story is really funny idk",out
"Kris and me getting drunk at home Don need con t.co b1Pa27gtfh",out
"for #NickiMinaj favorite for #iggy",out
"His weird Apologize for his face t.co Bq6fryWKxN",out
"But last night also realized that my best friend really is the best and know that she ll always be there when need her Thank you",out
"don cry love it",out
"@EmmaGoforthh thaaanks girlly???",out
"Why can sleep now?",out
"Adaptation",out
"Chopping onions at 30am Must be that time of year again #TapsellFamilyParty",out
"@sodaking haha whyyy aren you home then Its just chillin there needing to be freed",out
"@G_BoyFriend Please to boyfriend xxxx Bestfriend Thailand IceBucketChallenge Thank you t.co SLpn6r7o3n",out
"hate Men",out
"@LewesNibbler @TheSnowdropInn Thanks for the reply Am enjoying the cuisine in France and English papers are rarity",out
"@CodyMatzFox9 is it going to turn severe",out
"#ReasonsWhyImSingle my bestfriend who ve know since was lived houses down from me is guy the guys talk to can accept that?",out
"The house of the rising sun Bayt Lothan t.co sit8n3W03A",out
"@YupImThatAngel nigga don get hurt",out
"“@LassBible PolarVortex Problems t.co ug1MUSWgi2” back in shitty England ?",out
"With @agrinaldii at Kedai Steak t.co o6L43lkHn3",out
"Quote retweet and repost this tweet if you want Demi to win her second VMA #VoteDemiLovato t.co nZvzGUYGpD 93",out
"Why is @daannnnnni being so extra right now ?? bitch go to sleep",out
"Heechul and puff are couple made Heaven even though they are too different well it is actually boring to like someone who is like you",out
"@larysssssaaaa my bad still little grunt",out
"got attacked by so many pen caps today because of @thebeast702 #blameitontherockstar",out
"?? with @ratnadesinta at @jcoindonesia t.co ENUqxRFtw5",out
"Go follow @fatimahhatta lagiOn #FJM PROMBACK*3",out
"With @Baktiis_ @iqbalkahfiG and adit at Lembang t.co ngzUNGrR4b",out
"“@_CheetahQueen_ Relationship goal to be in relationship”w frank",out
"Whatever this is not sure can do it anymore",out
"@simplyysavi you get the cockiness from me ?? that cute lol",out
"that so disrespectful",out
"FUCK YOU ?????????????????????????????????????????????????????????????????????????????????????????????",out
"@monicaajoanne shutup",out
"“@a_hollowayy @RjAbshire eye fucked my boobies all night #niggaFellinLoooove” ?",out
"Ready to come homeeeeee",out
"okay shout out to the group of perf freshman cheerleaders .not gonna lie you guys are soo beautiful ?",out
"@__scapegoat text me",out
"actually so so sad that didn get to see touché amore la dispute or neck deep kms?",out
"BANKS DROWNING",out
"Nigga in thib Im ready to go bck to reserve now? 12 been lurking tho?",out
"@maeyonn follow me back man ?",out
"@kagsypryce Here you go t.co ClHmitmXoM",out
"@SaraBeth1230 @BoyetteGrace there is no proof",out
"Cute lol Have nice day? @henrylau89 good morning t.co Y3uLvWoVwI",out
"love you but know can have you and that hurts",out
"Turn up became cuddle time that fast Lol",out
"So torn on whether excited for the first week of school or not",out
"With @fendatania and Devin at @sms_serpong t.co oFt6IIGSCf",out
"tossing and turning",out
"This is probably my best one of all three of you guys in concord?@paramore @yelyahwilliams @schzimmydeanie t.co 4ZhGfPSPDn",out
"Want to say how proud am of @RajNeet_Actor @BhawnaBhawsar @AmitDhut and other whose twitter don got for @UnsungThePlay #newfriends",out
"Tonight was amazing",out
"Not everyone is meant to be in your future Some people are just passing through to teach you lessons in life",out
"@bernice_p23 it okay had turkey plate from my cousins baby shower today lol preciate chu tho",out
"Mobile Technology Daily is out t.co eGRS4WNJOu",out
"Acceptable to have profiteroles before 10am on weekend breakfast news right #PartyLikeAJournalist @JournalistsLike t.co O6lWY2YDHf",out
"?? ur so cute we should hangout this year ?",out
"@_omaisme adbans baboy ??",out
"Early Morning Music",out
"It on??",out
"Small lunch Pique Nique grand city mall t.co 1l7LBd0kmG",out
"Appearantly relationships changes people",out
"@carlosperez95 whaaaaaat no way what street is that on ?",out
"Munchies ??",out
"@LittleMrDooms no went back to work this week finally feel settled as of yesterday",out
"WTF @Milanello Eto is still one of the candidates to replace Balotelli albeit not the main one according to GdS @setoo9",out
"With @MbiieFebri at @pizza_hutid [pic] t.co 4fXiwduh2r",out
"Disney movies keep me sane",out
"@KaitlynPhelps7 speeding Lol",out
"at Angah D&C Western Steam Burger in Johor Bahru Johor t.co 3N7YeTQ2kB",out
"Lol saw @A1_Athlete and @TheBennGinigeme tonight tho ?",out
"think we should try think could need this in my life and think scared think too much",out
"With @rikypasaribu victoria and others at @murniteguh_hosp t.co BNlFXLTlsY",out
"Pretty daisies ? #throwback Flower Dome Gardens by the Bay t.co rkpFGvxbqv",out
"Fuck",out
"09 34 BST Temperature 12.1°C Wind SE mph ave mph gust Humidity 86% Rain hourly 0.0 mm Pressure 1024 hPa steady",out
"@MissMaddieRosee “@ChristnHipster my main diet consists of whole foods and by whole mean hole and by foods mean donuts ???",out
"Just posted photo Jl.Surabaya t.co xg9oJ171gZ",out
"Missss mom",out
"Honey cocaine floo >>>>",out
"at evim t.co VdSJz8o509",out
"Speak in such way that others love to listen to you Listen in such way that others love to speak to you",out
"Just watched people get arrested #turndownforwhat",out
"@RT_com that is provocative",out
"@Mr_Ambition24 lmfao shut up",out
"@jocelyncolleen sounds like Pullman",out
"Damn just woke up outta nowhere",out
"You just the cover up ??",out
"@baileymac02 Hi Bailey we off to Bracknell Berkshire today with my mom and dad to do some shopping @bally102",out
"POCSO is misused by girl against innocent Asaram Bapu Ji Still Jodhpur Police is sleeping #UnfairProbeByJodhpurPolice",out
"@elba_elbaji love you baby ?? goodnight love of my night",out
"feel like the sun feel like the rain feel like ve just found reason for living again Cuz… t.co ZjOpQNheTp",out
"@Omarquez6 oh lord oh lord he turne down date",out
"Can my bro prosper Lord @POONsoaker hate the way talk hate my lips hate my eyebrows hate myself",out
"There always going to be someone to kill your happiness You shouldn let one person affect you",out
"swear on my sisters can have that Night",out
"Aamir is the oly superstar to refus madam tausaad wax statue He doesnt beileive in these stupid things dne publicity #AamirAceOfBollywood",out
"Get Connected With De Best #MUFC_Fam Won Be Sorry @SirFeezle_MUFC @MUFCBulletin @MUFC_today @Mufc_R10 #TrueAlligiance #WithoutCompromise",out
"he first step to showhow much love you how much think about you t.co NipC02MQ9g",out
"@SIRBIZZLV Hi ?an you please this link ????https t.co iRVWOrqEyS Thank you <3",out
"@yelyahwilliams @OfficialRandL smashed it Hayley Only exception at reading was the perfect moment",out
"at Grand Avenue The Avenues in Kuwait City Al Farwaniyah Governorate t.co JxIh7mgvae",out
"tbh get scared when private number calls me",out
"Morning selfie??????? resedence of kiralisa t.co v4L3n7L4LS",out
"aw autism association have my little brother free iPad lol",out
"That was sooooooooo awkward piskot oy",out
"loose",out
"Happy birthdayy cikeyy??????? with Gilang @cindykariina and @Aritrisnadewi4 at VUE Beach Club t.co 5otXjnXApv",out
"Nom nom ??? at Ragusa Es Italia Restaurant Ice Cream [pic] t.co umZAUM0Gdd",out
"The music of Led Zeppelin This is probably the closest thing ll ever get to rock concert @… t.co iDaWgGnetd",out
"@peacelovePizza_ aww das fucked up Stab nigga ? Lmao taquitos for breakfast ??",out
"@HilmyHaliman don know ve been zoned out quite few times recently Mcm walter mitty Haha",out
"#TaunganaIgnited it team building time girls are learning abt connecting communication relaxing t.co e6XebYyydR",out
"for once did not get drunk lmao so proud of myself came home sober ?",out
"Only my good vibes man only good vibes ??",out
"Ima get Elizabeth back for doing that to me lol",out
"@soompi [Exclusive] Download #WINNER’s Mobile Theme Win Signed Debut Album t.co kH0Bw6IX4T t.co hz0YruYY3N",out
"It privilege denied to so many #freedomofexpression #freedom t.co 0iGBPbtn63",out
"Not sleep at all",out
"@fabfurnishindia team My Mail Id has been sent through DM but didn got any update from you #FreedomToChoose",out
"@SBSPopAsia My niece was dancing to both of the Henry songs today it was adorable that she knows about kpop",out
"At least been keeping it 100 so im good",out
"This is as close as can get it to my face so .take it or leave it t.co FhVwucN8Ml",out
"@dddanimay14 it not real",out
"Green tea Gan~ at Starbucks Coffee t.co iaMjqkSFdA",out
"So fun to see our family in Sept Style maker mag @BHG with ideas for relaxed living #family @cambrieschroder #beach t.co qrDYwvmheT",out
"Taking my rocket fuel for today?? t.co ZsF8tOcSJF",out
"@emilyfast3 poor excuse of 19 20 year olds aha Xx",out
"@Mr_Dupree lol sit at home and chill",out
"GoodMorning From Abu Dhabi",out
"Finishing 50% assessment by tonight omfg ?? #helpmegod",out
"At Carrefour t.co WukbEVP6wv",out
"Whenever your around always seem to smile And people ask me how Well your the reason why",out
"just want to cry all day long",out
"@jose_reyes1719 Let the players do the talking",out
"“@NUTbutdonTELA Nigga on the right fighting ghost t.co mgK8m9izd0”@_iSwearSheWas18",out
"Cuz we lost it all nothing lasts forever sorry can be perfect",out
"Samin is seriously the funniest dude?",out
"Fuck this weekend",out
"@ThatOneKidBJack you re getting 20 bucks then",out
"Laper melanda oeyy with @Limerwin_ajahh at Waroeng Steak Shake t.co kSREBDR46I",out
"So sky full of stars comes on and still cry my eyes out @louisevaughan_ @lucybonnerx can deal with the song literally",out
"“@Jennessy_ When his whole squad fine t.co 3bp0Q50798”?",out
"Time for bed turn down",out
"If you have to put someone down because you don like their opinion you re actually pathetic",out
"@trxvena it was gif but it didn work",out
"reblog really depressing shit",out
"New York #vote5sos",out
"There’s little difference between groups ISIS?Hamas?Boko Haram?al Qaeda?Taliban “Hamas is ISIS ISIS is Hamas t.co RDOXROZCIy",out
"At the hospital visiting my father in law and the male nurse attending to him is wearing Air Jordan 1s like this is basketball clinic",out
"@kateleyritana Doc here the form as requested @DvocateHIV @Migo1185 t.co A4NGDeBUTA",out
"@WeloveSeungYoon @soompi [Exclusive] Download #WINNER’s Mobile Theme Win Signed Debut Album t.co Dzp2g3pjfS t.co 4…",out
"HAHAHAHAHA MAYBE ME TOWARDS MY SON ? t.co 3MaTZ0kzbS",out
"Imagine pastors are teachers and just school teachers prepare their notes but school teachers have been paid from students fee",out
"How To Automatically Setting Up GoDaddy Email On Apple Mobile Device Setting Up GoDaddy Email on iPhone iOS t.co jHUpRTGryJ",out
"@richardosman Have you ever looked for cheap holiday in the Marshall Islands just because you know they re there",out
"This nigga jizze too gone",out
"boring ?",out
"Not Tryna go homee gimme somethin to do?",out
"@LegacyXonline lol Is your brain constipated ?",out
"@iFuck__Thots aw shit lol????",out
"Please ??",out
"@joseline_cuevas nah you can wait",out
"over here speechless Oh hell naw cuz ?",out
"Jb please",out
"Alright Just registered for the FE exam for the 7th of October which means have month and half to study",out
"@rgrocks50 @ImWhoooIm or job turns into blowjob",out
"#vote5sosVMAs #vote5sos hi or hey",out
"This is really starting to irritate me like can you stop pls trying to move forward from this",out
"Ringed YLG from Algeria recovered in Mallorca red ring A8 1N Boudjéma Samraoui project the bird died few days later vía J.Muntaner",out
"need someone mature know what they want with there dreams and addition ambition",out
"Happy birthday sister D?????? @Edamwashere",out
"Lmfao ciroc",out
"Been staring at this for minutes and am still confused about this girls thoughts on self inflicted death t.co jy76KyvjcU",out
"OH But you cute on instagram",out
"someone cheer me up bc im mad af rn?",out
"Today my birthday #oldman",out
"@AbdulPressTV No business today in #Bakara .as sign of protest by #businessmen who cmpln of heavy taxes by the #Mogadishu govt #Somalia",out
"Only Teen Queen Kathryn Bernardo hi guys ?",out
"Sick",out
"Get High With Me Tauri ft Thad Hill by Division1Music via #soundcloud t.co wjglaFmJnv",out
"At All Fresh t.co TXEBGgzLfI",out
"Watch belly",out
"need hot dude right now",out
"Well just realised that won have you back",out
"Have That Bitch Back Through Everythng Not no moe im not taken uo fa him no moe",out
"Everyone at FYF is little bitch though Joyce manor was like the only crowd that didn suck",out
"Everyday oughta be bad day for you",out
"you re the best friend ve ever had t.co OJ6NDdpMzL",out
"Things you said you would never do you re doing them",out
"@rebeccaberry90 t.co AstEjIQb5b New @ditdsrd podcast out now Salford Red Devils RL chat with jokes enjoy t.co 2bBO2HZd4e",out
"Not my circus not my monkeys",out
"that extendo was hittin like mf tho",out
"tired but want to stay up with Bae",out
"Joni has been gone for days and going out of my mind with boredom how am going to survive when she goes to uni #loner",out
"@jimmurphymp @scotsw12 how will we heal this rift after reality of September #Sad #Reality #No",out
"Everything can only get better ??",out
"And ice cubes too MT @latimes Sriracha rap songs ice cream underwear Let everyone make some money CEO says t.co ZrnI83kguh”",out
"This song is actually so amazing idc what anyone says t.co idaf8TqIzi",out
"@Neon_Amira Follow me please love you so much",out
"@TheMCook one thing didn get .If Clara entered The Doctor timeline and saw all his regens why was she so confused about his new one",out
"at Jaws Kaiten Sushi in Perth WA t.co p4uSMHx4BN",out
"@_Moyahugo yessirrr",out
"Heartwarming to hear #JenniMurray on Sunday morning lie in shouting at radio and surrounded by chihuahuas #bbcbroadcastinghouse",out
"@TheMattEspinosa are an angel in my eyes ?? and know it ILYSM?? t.co Y2ibTxaOjS",out
"Best night of my life ?????",out
"“@Harrisonn_1 Title ain shit anymore tbh",out
"@muza1933 All went from looking very comfortable to looking like the wheels had come off very quickly Ramsey ghosted in in front of men",out
"Bout to ask for this full time ?",out
"Ask me how doing and ll say better than you ?",out
"@__jullyy__ can get ur organic toothpaste and deodorant on amazon ?",out
"@motleycalum @Mrs_Cliffordxxx @Eleanorevans22 The lovatics are sending 500 drafts last minute so we ll do the same pass it on vote5sos",out
"“@DimplesRomana See bebe @bernardokath See ya in bit @montesjulia @DimplesRomana @danix8 ??”",out
"Its minimum day on monday ?",out
"@JaimeKailani you are so beautiful Thank you for the pic t.co RGyGDysKe6",out
"If ur awake rn ur ugly",out
"at thebond @samaravillare t.co S1YTG1KqZg",out
"#bestweekendofthesummer night FYF see ya in the mornin Exposition Park t.co VlhUlfGPtb",out
"Ice bket is jst dumb .bt sure dat no celebrity wil try dis .nly cmn ppl do .nd dis makes more sense t.co hhjlMYcOcI",out
"@WorkingwithMark Hi Mark are you coming to Bergen for the big opening of the new offices #FMCTIRightNow",out
"Just posted photo Pub 44 t.co WdFC2yPQ2y",out
"who would like to skype yours truly for limited amount of time",out
"@teamUST Can pass my application form one week before the ustet",out
"@racingtalkuk you think the drop back in class will do the trick today",out
"Literally depressing economic hardship pushing lebanese towards depression While there are no readily availa t.co B8rtWdsI3M",out
"@Mo_SeahawkFan omg I’m so sorry didn’t know",out
"Anyone selling an SW4 ticket",out
"@Funsized_Sekaai Im done ??????????? Sekai You win Made My nite t.co rf9g0MiZTs",out
"Western Europe highest infinity pool located on the 52nd floor @ShangriLaShard #London #HotelPool #Innovation t.co dHCmhyxvHa",out
"Smh towards pretty much everyone and everything today",out
"@PuffChrissy Amazon Are you taking pre orders @DRUNKHULK",out
"@Brungikngik nadya album",out
"Tugas oh tugas? with @stevenwasita at Secret Recipe t.co oOiiunrxAu",out
"No one can blame you if you were born broke but if you got broke then that your fault",out
"Breakfast of champions Warm proats with peanut butter and berries before heading to the gym ? t.co 0gLgqVEZes",out
"@EdwynCollins Hope you had lovely birthday yesterday Edwyn xx",out
"@Rhaenspots fuck that get yourself some apple pajammies",out
"Hopefully get good 14 hours of sleep tonight",out
"@cocainedrxw Hi ?an you please this link ????https t.co iRVWOrqEyS Thank you <3",out
"2001 Chevrolet Malibu was just scanned near Las Vegas NV 89103 t.co Pa268hmek6 #follow #cars #retweet",out
"The Animal Hospital sign is quite nice Newcastle Animal Emergency Centre t.co 5nRQfWKBfb",out
"@mf_kari goodnight sister",out
"@Wilma2207fWilma @photograpyh Why after all those years Strange?",out
"@rachaelLAC something like that Will let you know if die",out
"@cwalton10 here me being honourable and having skrtel as captain ? fuck that shit for next week hahaga",out
"Cause baby close just isn close enough Maybe baby not listening Maybe just don got what you need ?",out
"85 000 in sales tonight #badabing #nappertandys",out
"@FaniSwity Oh",out
"My dms open",out
"If the West military hardware is not for bombing shelling the likes of #ISIS #IS into oblivion what exactly are they for",out
"@benjaminsarge morning Ben love you",out
"Jesus please teach me such fool An idiot Teach me your ways",out
"sex on the beach",out
"Miss my friends and it only been days This is gonna suck ?",out
"@FayAlF hate when people act different around people",out
"It time for bed",out
"ll make love to you",out
"@Gold_Ember “@DemiPromo 300 votes Quote and #votedemilovato t.co XlaeNOPY1c” #votedemilovato",out
"Follow @Boycott16 boycott israel",out
"@Elyssaleanne okay good bae just checking your heat still beating ?",out
"Yeah you",out
"MADD Love to all RWANDA family #WALE WALE styleeee we bring EXPO GIKONDO DOWN Gikondo Expo t.co lq57qWLPRo",out
"ve got it",out
"Who You Love feat Katy Perry by John Mayer at Commuter Line t.co RjafpVJkP6",out
"At Southend airport wish was jetting off to Ibiza today? toodalooo muddafakerss",out
"Why can we all get together and change the world",out
"preparin up",out
"Weekend has been quite good ?",out
"If you can drive automatically hate you",out
"Man want white girl bad on the low",out
"Road trip in the morning and need song suggestions",out
"Detours and surprises for breakfast #TheBody #AllTheWatersOfTheEarthTurnToBlood #Providence… t.co O43pUTnoSR",out
"Craving donut not gonna lie",out
"Pokémon Co op TheKingNappy CuddleofDea… t.co MPq9WcFx7I These people are killing me X3",out
"Everything ever said to you doesnt mean much?? great",out
"Last day Arya Duta Hotel annyeong Aryaduta Grand Ballroom t.co 5EuXL7hpga",out
"@SWAGGKILLA300 @Glassmaster300 hell yeah man still laughing",out
"@kaaaybeeezy @blowfishtrent69 nice",out
"Best way to not drunk text post is to use the voice recognition",out
"may low pressure ba",out
"It never too early to make tacos",out
"hours later and we are still up",out
"@DCFCSouthStand thought that was the best we ve ever done that song Looked class",out
"@susanimrie list of fringe box offices on their website two near our venue on grassmarket EICC",out
"little bit busy today",out
"tough titty",out
"understanding the needs of the culture and future #MSLS2014 @UKEC",out
"After strait round of beer ping winning in finally blame and don",out
"Jen farts in her sleep ?",out
"@losershawtyy your avi tho",out
"@NickDurghallii @dag_nik @nicolieeeXO No but here lovely sight where you can view naked women all day t.co Fi5YPqawdu",out
"@UberFacts man with values",out
"yoo maaan with @corneliustitok laurensia and others at Dixie Easy Dining [pic] t.co tAtIS5vEVH",out
"@JustLiveBro @princessdanny__ Adios and Fucking Sayonara Yo Ass OUT My MENTIONS ??? nope bitch ion have to",out
"need GBF like so bad any gbfs",out
"this is the longest ve stayed up all summer that kinda sad ?",out
"at Coffee World ?????? ?????? @mycoffeeworld in Din Daeng Bangkok t.co Fx8jW63xff",out
"Putting the doll to sleep ?? t.co 7ygnJskCLd",out
"@quarryhousebnb @CastletonHouse one changeover tidies but daughter home doing that for me for money not love",out
"In Paris Yaaaa Paris East Java??? Bromo Mountain East Java t.co VWmRKIu4X7",out
"Quote retweet and repost this tweet if you want Demi to win her second VMA #VoteDemiLovato t.co nZvzGUYGpD 94",out
"Morning ladies have we recovered yet @BBWHoneyRox @rebeccaryder1",out
"Jember fashion carnival",out
"Hope very good race for my champion for my birthday @Daniel_Abt @GP2_Official @hilmer_gp2 #GoGoChampion",out
"With @deborachristyp @agnestdora and others at Taman Kuliner t.co fMvYL93qaE",out
"at AEON Tebrau City Shopping Centre in Johor Bahru Johor t.co 7RL72JTQYU",out
"@ScottiesMomma @CBSBigBrother Zach is fine he came out with his head held high Something good will happen know it #ZachAttack",out
"@Luke5SOS YOUR EYES ????",out
"@_raaveen @_RadenMilano dumb lmfaao what logic is this Mings logic",out
"was just big #copycat today #aacafe #gdragon #kwonjiyong #??? #???? #adventuretime #vip… t.co 3pO2ig15ql",out
"You left so soon know you re in better place now Rest in peace #iloveucoz",out
"@URihannaFansite #TheMonsterTour Rocking the stage one last time t.co ofRb6QFzcG",out
"@outburstindia AajTak just said on TV BJP may be going to drop LoveJehad movement Time will tell all soon",out
"Butterfinger bites sound good right about now",out
"can here they re all up hiding in here for at least another hours",out
"just finished 1h 01m 59s of doing aerobics with #Endomondo #endorphins t.co 1ULEzYgevU",out
"at Ciftlikkoy Sahil in Yalova t.co dAgma8iKYP",out
"@Miss_A_Woods awwwww xxx",out
"Thank you for all the amazing things that have and am yet to have #grateful",out
"lovatics pls leave you still arent gonna win this award? #vote5os",out
"Sharmila Farooqi Exposing Maryam Nawaz Scandal in Very Harsh Words t.co Cx5BkgFrI4 via @DailymotionUK",out
"slacked on going to school freshman year",out
"@NZbloggers nope My blog is evolving as grow which is just the way like it ?",out
"Mine and Jays family awh ? t.co jLDFbXugO4",out
"With @vianarizkita Ungguldito and @Galangp18 at Warung Steak And Shake t.co eLoE40XyQ5",out
"IF STAY ??",out
"@ValmePienaar aha just fancy change of scenery can always come back on holiday visa Why are you there you nutter",out
"@Bestof90x Who remembers this movie t.co TswQ2xD5FO ive seen it sooooo many times",out
"Boring Sunday",out
"This is bullshit",out
"miss my boyfriend",out
"unicorn t.co Q7Zzq774oV",out
"@__ANANSI__ see you soon t.co I6bEWmh3B7",out
"“@smurfdaddy_ So mad Tyrese hung up on me tonight bc said his mom was my wife ?????” you ll live",out
"God Positive vibes Family Life",out
"@Kat_Ryn0214 @LindandtheBeast @DesigningAshton very sorry darling hope you solve that situation soon???#BatB",out
"Damn up late as he ll boy",out
"Nonbar ??? with @RezkyAndika4 @muharamadilaga1 and others at Ngaba Motor Cycle Wash t.co k6ELwmpH3X",out
"Just posted photo Grease t.co nVEuUnHvJF",out
"@Swamy39 Reinstate ED sleuth probing 2G Subramanian Swamy The Times of India on Mobile t.co MjOtrGEtSI via @timesofindia",out
"And why tf is she even on wild out",out
"@lovehaileyy plz follow me ilysfm",out
"See you in 11 hours Seattle",out
"Ur voice on the other end Look forward to finally talking to in person tell you all sorts of things make laugh in person get to hear",out
"“@bryanpena09 You being thottie just like yo friends?”",out
"@minimacx2 @EmilyTutaki @lisatagaloa @Bobbie_Barnett @TezH77 yes and the chat is getting borering same thing for months food #gigatownpor",out
"Every rap metaphor ends in my name",out
"@strivechallenge pleasure to be involved #westrive #againsometime",out
"Let rak t.co CVYYsOpD37",out
"When your hearts not all in it your know it not right",out
"@Dave_johnstone oh no so glad we shut bank holidays",out
"This nigga randall sending me pictures at 33am ?",out
"especially this time",out
"boots Are you fucking mental",out
"Brady Rodgers P.Manning top qbs",out
"Goodafternoon",out
"Goodnight ??? t.co fsfEtlOUhE",out
"Great Job By @MottyMiller @BeriWeber @yoelhfuchs in Green Acres Monticello NY Full of Energy",out
"Lol it seemed good idea at the time",out
"overly attached couple #seahbehbi t.co tX9XEVCjMj",out
"Awww sec sch memories That Jp library librarian ???",out
"do not work sundays .ever why did agree to this ??",out
"Wedding ?? Capitolio Eventos t.co AakmjEoPV1",out
"When you plan to go jogging it fucking rains",out
"Feel This Moment",out
"When walking to town wish people could look where there f*cking going people have eyes Use them #walking #people #reminder #enjoy #eyes",out
"he gets no favorites?",out
"At Eco Park Ancol [pic] t.co VzZOtQFTj4",out
"@AmandaHarnden making new playlist right now but still imma kms",out
